dataset_name,random_state,alpha0,sigma0,nEpochs,cm_tr,cm_ts
    0  486]",[399  28   6   8  40 372   3   5   5   2  59   0  42   4   0 119]
wf4f,80671294,0.1,10.0,100,"[1591  101    0   72   15 1659    3    0   24    7  231    0   67   29
    0  565]",[400  27   0  14   5 415   0   0   6   1  59   0  24   6   0 135]
wf24f,448983161,0.1,10.0,100,"[1603  102   13   46  123 1526    1   27   29   14  219    0  124   31
    0  506]",[380  35   4  22  47 355   2  16   8   4  54   0  42   6   0 117]
wf4f,570926191,0.1,3.0,100,"[1505  209   23   27   12 1664    1    0   47    2  213    0  145   30
    0  486]",[363  62   8   8   3 416   1   0  17   0  49   0  34   9   0 122]
wf24f,358397368,0.5,6.5,100,"[1597   96   16   55   99 1557    1   20   34   21  207    0  126    5
    4  526]",[385  37   4  15  21 388   1  10  10   1  55   0  41   1   0 123]
wf24f,2130567862,0.5,6.5,100,"[1584  107   17   56  101 1555    0   21   23   11  228    0  119   17
    0  525]",[368  48   5  20  33 373   1  13  12   5  49   0  30   3   0 132]
wf24f,565119731,0.1,3.0,100,"[1582  111   20   51  101 1553    0   23   38   19  205    0  137   18
    0  506]",[392  35   5   9  39 372   3   6  11   2  53   0  40   6   0 119]
wf4f,80671294,0.3,3.0,100,"[1464  230   41   29   10 1664    3    0   44    6  212    0  146   33
    0  482]",[362  65   9   5   2 417   1   0   8   1  57   0  38   6   0 121]
wf24f,10485144,0.3,10.0,100,"[1591  108   15   50   94 1566    0   17   27   10  225    0  110   11
    0  540]",[385  33   7  16  33 382   1   4   8   6  52   0  23   4   0 138]
wf4f,570926191,0.1,6.5,100,"[1439  237   34   54    3 1674    0    0   32   23  207    0  189   30
    0  442]",[353  63  10  15   0 420   0   0  11   4  51   0  39   9   0 117]
wf24f,448983161,0.3,3.0,100,"[1583  126   18   37  150 1508    2   17   32   20  210    0  160   22
    4  475]",[387  34   8  12  51 360   0   9  13   5  48   0  48   5   0 112]
wf24f,2129467900,0.3,10.0,100,"[1585  120    6   53   99 1553    0   25   43   13  206    0  116   18
    0  527]",[384  33   4  20  36 377   1   6   8   3  55   0  37   2   0 126]
wf24f,358397368,0.5,10.0,100,"[1572  132    6   54   97 1561    3   16   32   16  214    0  150   11
    1  499]",[375  51   4  11  29 382   2   7  17   0  49   0  51   1   0 113]
wf4f,80671294,0.3,6.5,100,"[1454  231   41   38    2 1674    1    0   49    6  207    0  153   33
    0  475]",[357  67  10   7   0 420   0   0   8   1  57   0  40   6   0 119]
wf24f,2130567862,0.5,10.0,100,"[1619   90   11   44   71 1592    5    9   29    9  224    0  123   13
    0  525]",[377  45   3  16  34 379   0   7  14   2  50   0  34   2   0 129]
wf4f,570926191,0.1,10.0,100,"[1517  207   11   29    2 1675    0    0   47    9  206    0  146   30
    0  485]",[370  59   7   5   0 419   1   0  17   0  49   0  31   9   0 125]
wf24f,565119731,0.1,6.5,100,"[1563  129   12   60  118 1526    4   29   31   13  218    0  146   15
    0  500]",[394  32   4  11  38 371   4   7   6   2  58   0  35   8   0 122]
wf24f,10485144,0.5,3.0,100,"[1551  131   31   51  115 1547    2   13   32   11  219    0  141   18
    0  502]",[374  34  16  17  31 387   0   2   8   4  54   0  42   2   0 121]
wf4f,80671294,0.3,10.0,100,"[1463  182   41   78   11 1665    1    0   48    6  208    0  161   33
    0  467]",[357  50  11  23   2 417   1   0   7   2  57   0  52   6   0 107]
wf24f,2129467900,0.5,3.0,100,"[1575  136    5   48  117 1524    2   34   34   17  211    0  155   20
    0  486]",[389  32   4  16  37 373   4   6   5   2  59   0  40   5   0 120]
wf24f,448983161,0.3,6.5,100,"[1615   93   21   35   86 1568    2   21   36   15  211    0   85    8
    0  568]",[389  28   8  16  38 370   2  10   8   5  53   0  34   0   0 131]
wf4f,570926191,0.3,3.0,100,"[1428  174    0  162    6 1669    2    0   36   12  214    0  104   35
    0  522]",[349  49   0  43   2 417   1   0  14   0  52   0  25   9   0 131]
wf24f,2038666267,0.1,3.0,100,"[1605  105   14   40  109 1559    1    8   25   13  224    0  125   22
    1  513]",[378  35   9  19  48 363   0   9  10   7  49   0  29   0   3 133]
wf24f,2127758404,0.1,3.0,100,"[1595   98   15   56  109 1542    4   22   29   12  221    0  129   16
    0  516]",[370  43   4  24  37 379   1   3  11   5  50   0  36   6   0 123]
wf24f,565119731,0.1,10.0,100,"[1574  114   27   49  118 1531    2   26   27   17  218    0  157   13
    1  490]",[380  34   9  18  40 373   2   5   5   5  56   0  52   4   0 109]
wf4f,80671294,0.5,3.0,100,"[1460  190    0  114    6 1665    6    0   37    7  218    0  184   33
    0  444]",[368  48   0  25   1 417   2   0   9   2  55   0  60   6   0  99]
wf24f,10485144,0.5,6.5,100,"[1561  125   30   48  109 1547    0   21   29   12  221    0  109   16
    0  536]",[374  44   9  14  34 379   1   6   9   5  52   0  27   6   0 132]
wf4f,570926191,0.3,6.5,100,"[1510  139    0  115    9 1665    3    0   34   10  218    0   88   26
    0  547]",[372  38   0  31   1 418   1   0  12   0  54   0  14   6   0 145]
wf24f,2129467900,0.5,6.5,100,"[1556  124   30   54   98 1554    1   24   41   20  201    0  128   10
    0  523]",[389  30  10  12  26 377   3  14   9   2  55   0  34   0   0 131]
wf24f,448983161,0.3,10.0,100,"[1600  111   11   42   97 1567    3   10   37   17  208    0  104   23
    0  534]",[388  29   4  20  45 368   2   5  13   3  50   0  31   6   0 128]
wf24f,2038666267,0.1,6.5,100,"[1569  119    8   68   88 1556    3   30   30   14  218    0  147   16
    0  498]",[365  49   6  21  37 373   0  10  13   8  45   0  45   1   1 118]
wf4f,80671294,0.5,6.5,100,"[1592  100    1   71   23 1647    3    4   27    4  231    0   47    9
    0  605]",[400  28   0  13   8 406   1   5   6   2  58   0  12   3   0 150]
wf24f,2127758404,0.1,6.5,100,"[1596  103   14   51  109 1547    0   21   19   15  228    0  133   15
    1  512]",[374  45   5  17  38 377   0   5   9   4  53   0  37   7   0 121]
wf4f,570926191,0.3,10.0,100,"[1511  207   17   29    2 1675    0    0   45    7  210    0  146   30
    0  485]",[367  60   8   6   1 418   1   0  17   0  49   0  30   9   0 126]
wf24f,565119731,0.3,3.0,100,"[1586  117    7   54  112 1542    5   18   38   17  207    0  123   17
    1  520]",[392  33   6  10  38 378   2   2   5   3  58   0  35   6   1 123]
wf24f,10485144,0.5,10.0,100,"[1566  127   15   56  102 1557    1   17   30   10  222    0  132   19
    0  510]",[386  38   2  15  34 380   1   5  10   3  53   0  28   4   1 132]
wf24f,2129467900,0.5,10.0,100,"[1606   94   15   49   83 1571    1   22   25    8  229    0  105   12
    0  544]",[397  27   6  11  26 384   1   9   5   2  59   0  29   0   0 136]
wf24f,448983161,0.5,3.0,100,"[1570  124   15   55  104 1534    0   39   17   12  233    0  107   13
    0  541]",[384  33   3  21  40 367   2  11   9   2  55   0  32   1   1 131]
wf4f,80671294,0.5,10.0,100,"[1405  185   44  130    3 1673    1    0   44    6  212    0  184   33
    0  444]",[352  51  11  27   1 419   0   0   7   2  57   0  60   6   0  99]
wf4f,570926191,0.5,3.0,100,"[1517  207   13   27    2 1675    0    0   49    7  206    0  142   30
    0  489]",[365  60   8   8   0 419   1   0  17   0  49   0  33   9   0 123]
wf24f,2038666267,0.1,10.0,100,"[1594   95    7   68   83 1571    1   22   41   14  207    0  127   12
    0  522]",[376  41   3  21  39 372   2   7  11   8  47   0  35   1   1 128]
wf24f,2127758404,0.1,10.0,100,"[1606   92   20   46  113 1541    0   23   20   14  228    0  144   13
    0  504]",[368  45   7  21  46 369   1   4   7   5  53   1  36   3   0 126]
wf24f,565119731,0.3,6.5,100,"[1585  112   16   51  110 1540    1   26   25   16  221    0  135   12
    0  514]",[380  44   5  12  34 379   0   7   4   4  58   0  36   4   0 125]
wf4f,797602122,0.1,3.0,100,"[1509  231    0   24    2 1672    3    0   37   10  215    0  155   31
    0  475]",[373  57   0  11   0 419   1   0   6   3  57   0  35   8   0 122]
wf24f,80671294,0.1,3.0,100,"[1582  120   15   47  101 1560    0   16   28   13  221    0  138   17
    1  505]",[380  45   3  13  48 366   1   5  10   5  51   0  34   9   0 122]
wf4f,570926191,0.5,6.5,100,"[1501  210   23   30   12 1664    1    0   47    2  213    0  142   30
    0  489]",[364  61   8   8   3 416   1   0  17   0  49   0  31  10   0 124]
wf24f,448983161,0.5,6.5,100,"[1573  126   15   50  114 1535    2   26   30   15  217    0  140   18
    0  503]",[385  32   4  20  37 371   2  10   9   4  53   0  44   4   0 117]
wf24f,597182171,0.1,3.0,100,"[1595  108   12   49  101 1549    4   23   34   16  212    0   97   17
    0  547]",[368  50   4  19  34 376   1   9  11   5  50   0  27   2   0 136]
wf4f,797602122,0.1,6.5,100,"[1467  218   37   42    7 1670    0    0   53    3  206    0  144   32
    0  485]",[353  59  11  18   3 416   1   0  10   0  56   0  32   8   0 125]
wf24f,2038666267,0.3,3.0,100,"[1596   97   11   60   96 1546    2   33   42   15  205    0  121   13
    0  527]",[372  44   6  19  30 375   2  13  12   7  47   0  35   0   3 127]
wf24f,2127758404,0.3,3.0,100,"[1598  114    6   46   98 1561    0   18   23   16  223    0  121   10
    1  529]",[380  41   2  18  32 381   1   6   9   4  53   0  28   3   0 134]
wf4f,570926191,0.5,10.0,100,"[1513  210   13   28    2 1675    0    0   50    6  206    0  141   30
    0  490]",[364  61   8   8   0 419   1   0  17   0  49   0  30  10   0 125]
wf24f,565119731,0.3,10.0,100,"[1575  133   11   45  126 1533    1   17   29   16  217    0  140   21
    0  500]",[384  43   4  10  36 375   2   7   7   3  56   0  35   8   0 122]
wf24f,80671294,0.1,6.5,100,"[1595  115    5   49   86 1570    2   19   30   13  219    0  141   13
    0  507]",[372  50   1  18  38 371   3   8   8   5  53   0  34   5   0 126]
wf4f,797602122,0.1,10.0,100,"[1491  209   41   23   12 1665    0    0   53    3  206    0  148   33
    0  480]",[358  58  12  13   4 415   1   0  10   0  56   0  34   8   0 123]
wf24f,597182171,0.1,6.5,100,"[1591  105   14   54  138 1510    3   26   37   21  204    0  140   18
    0  503]",[377  45   2  17  39 375   0   6  12   5  49   0  30   2   1 132]
wf24f,448983161,0.5,10.0,100,"[1577  129   23   35  123 1532    2   20   43   11  208    0  122   11
    4  524]",[377  35   9  20  38 369   1  12   7   5  54   0  37   3   4 121]
wf4f,1473392340,0.1,3.0,100,"[1425  234   43   62    3 1674    0    0   36   20  206    0  193   37
    0  431]",[352  62   5  22   0 420   0   0  11   4  51   0  42   2   0 121]
wf24f,2038666267,0.3,6.5,100,"[1578  120   21   45   68 1572    4   33   38   17  207    0  104    9
    9  539]",[364  42  11  24  33 378   2   7  11  10  45   0  33   0   6 126]
wf24f,2127758404,0.3,6.5,100,"[1577  128   12   47  105 1543    2   27   33   14  215    0  139   23
    0  499]",[376  43   3  19  34 382   1   3  10   4  52   0  37   9   0 119]
wf24f,565119731,0.5,3.0,100,"[1597   98   19   50  108 1534    3   32   31   17  214    0  141   15
    0  505]",[392  31   4  14  46 369   0   5  10   2  54   0  48   4   0 113]
wf4f,797602122,0.3,3.0,100,"[1558  132    0   74   18 1657    2    0   26    8  228    0   57   31
    0  573]",[383  37   0  21   6 413   1   0   5   1  60   0  13   8   0 144]
wf4f,1473392340,0.1,6.5,100,"[1495  208   35   26    7 1669    1    0   55    3  204    0  144   37
    0  480]",[367  60   5   9   5 415   0   0  13   0  53   0  29   2   0 134]
wf24f,80671294,0.1,10.0,100,"[1620   96   13   35   88 1573    1   15   24   10  228    0  125   13
    2  521]",[384  42   5  10  37 376   3   4   9   4  53   0  29   6   0 130]
wf24f,1344736253,0.1,3.0,100,"[1588  113   23   40  123 1535    3   16   41   11  210    0  135   14
    1  511]",[391  29   8  13  43 365   2  10   9   5  52   0  38   5   1 121]
wf24f,597182171,0.1,10.0,100,"[1581  119    7   57  118 1526    1   32   24   16  222    0  122   13
    0  526]",[382  44   1  14  41 371   0   8   6   6  54   0  25   3   0 137]
wf4f,797602122,0.3,6.5,100,"[1515  184    0   65    4 1670    3    0   38    5  219    0  186   31
    0  444]",[375  48   0  18   4 414   2   0   6   2  58   0  54   8   0 103]
wf24f,2038666267,0.3,10.0,100,"[1571  116   23   54  112 1544    1   20   28   15  219    0  135   20
    1  505]",[370  41  12  18  44 368   0   8   8   9  49   0  39   0   2 124]
wf24f,2127758404,0.3,10.0,100,"[1604   99   16   45   96 1553    1   27   47   14  201    0  124    9
    3  525]",[376  41   6  18  40 379   0   1  15   5  46   0  28   3   0 134]
wf4f,1473392340,0.1,10.0,100,"[1503  204   33   24   10 1665    2    0   53    2  207    0  140   37
    0  484]",[371  59   4   7   5 415   0   0  11   0  55   0  28   2   0 135]
wf24f,565119731,0.5,6.5,100,"[1571  122   24   47  110 1528    4   35   31   15  216    0  136   10
    0  515]",[378  41   9  13  33 377   1   9   8   3  55   0  29   6   0 130]
wf24f,80671294,0.3,3.0,100,"[1604  108   11   41   97 1560    3   17   41   15  206    0  125   14
    1  521]",[377  46   3  15  37 368   3  12   9   7  50   0  32   7   0 126]
wf4f,797602122,0.3,10.0,100,"[1459  224   37   44    7 1670    0    0   53    3  206    0  156   34
    0  471]",[352  60  11  18   3 416   1   0  10   0  56   0  35   9   0 121]
wf24f,1344736253,0.1,6.5,100,"[1556  127   25   56  115 1525    5   32   35   16  211    0  125   16
    1  519]",[392  30   7  12  34 376   2   8  12   5  49   0  26   4   0 135]
wf24f,597182171,0.3,3.0,100,"[1586  109   15   54   98 1558    1   20   45   17  200    0  129   21
    0  511]",[369  46   4  22  32 383   0   5  16   5  45   0  27   1   0 137]
wf4f,1473392340,0.3,3.0,100,"[1587   98    0   79   18 1655    4    0   27    7  228    0   81    6
    0  574]",[386  31   0  24   2 417   1   0   9   1  56   0  13   2   0 150]
wf24f,2127758404,0.5,3.0,100,"[1594  104   10   56   99 1549    3   26   37   19  206    0  126    9
    0  526]",[375  42   4  20  30 384   1   5  11   4  51   0  36   5   0 124]
wf24f,2038666267,0.5,3.0,100,"[1612  101   10   41   94 1562    2   19   33   18  211    0  115   10
    1  535]",[386  35   5  15  35 380   1   4  11   8  47   0  34   0   2 129]
wf4f,797602122,0.5,3.0,100,"[1482  212   37   33    7 1670    0    0   53    3  206    0  142   32
    0  487]",[355  60  11  15   3 416   1   0  10   0  56   0  32   8   0 125]
wf24f,565119731,0.5,10.0,100,"[1593  108   19   44  109 1542    2   24   30   15  217    0  111   12
    0  538]",[383  33   8  17  53 359   1   7  11   2  53   0  34   3   0 128]
wf24f,80671294,0.3,6.5,100,"[1605  101   10   48  125 1536    1   15   33   14  215    0  154   14
    0  493]",[377  44   3  17  50 360   2   8   7   7  52   0  36   9   0 120]
wf4f,1473392340,0.3,6.5,100,"[1426  253   41   44    2 1675    0    0   36   22  204    0  170   40
    0  451]",[346  70   5  20   0 420   0   0  11   4  51   0  42   3   0 120]
wf24f,1344736253,0.1,10.0,100,"[1590  117    9   48  129 1535    1   12   39   13  210    0  121   12
    1  527]",[392  31   4  14  34 374   3   9  13   5  48   0  32   6   0 127]
wf24f,597182171,0.3,6.5,100,"[1570  116   20   58   99 1563    1   14   28   13  221    0  112   18
    0  531]",[372  47   4  18  34 377   0   9   8   5  53   0  30   0   0 135]
wf4f,797602122,0.5,6.5,100,"[1536  131    0   97    9 1665    3    0   43    7  212    0   92   29
    0  540]",[379  35   0  27   4 415   1   0   6   2  58   0  24   6   0 135]
wf24f,2038666267,0.5,6.5,100,"[1575  122   13   54   95 1563    2   17   26   12  224    0  120    9
    0  532]",[368  43   7  23  35 380   0   5   7   9  50   0  30   0   1 134]
wf24f,2127758404,0.5,6.5,100,"[1611  104   11   38   86 1569    2   20   23   15  224    0  103   14
    0  544]",[378  42   5  16  26 390   0   4   7   6  53   0  35   3   0 127]
wf4f,1473392340,0.3,10.0,100,"[1520  216    0   28   14 1659    4    0   35   12  215    0  130   37
    0  494]",[366  62   0  13   4 416   0   0   9   2  55   0  28   2   0 135]
wf24f,1485923093,0.1,3.0,100,"[1604   98   10   52  102 1548    2   25   23   10  229    0  105   12
    0  544]",[394  27   8  12  34 374   1  11   8   4  54   0  31   9   0 125]
wf24f,80671294,0.3,10.0,100,"[1588  112   19   45  107 1557    1   12   35   11  216    0  127   17
    3  514]",[388  40   3  10  31 379   1   9   9   7  50   0  31   7   0 127]
wf4f,797602122,0.5,10.0,100,"[1561  103    2   98   18 1656    3    0   25    7  230    0   87    6
    0  568]",[381  29   1  30   5 414   1   0   4   1  61   0  21   2   0 142]
wf24f,1344736253,0.3,3.0,100,"[1538  157   25   44  110 1547    2   18   58   15  189    0  168   12
   10  471]",[393  33   4  11  47 367   0   6  14   7  44   1  47   4   2 112]
wf24f,597182171,0.3,10.0,100,"[1563  123   21   57  108 1546    2   21   41   19  202    0  106    6
    0  549]",[372  48   3  18  39 374   0   7  11   5  50   0  28   0   0 137]
wf4f,1473392340,0.5,3.0,100,"[1477  213   38   36    9 1666    2    0   54    3  205    0  141   37
    0  483]",[357  64   5  15   5 415   0   0  12   0  54   0  31   2   0 132]
wf24f,2038666267,0.5,10.0,100,"[1604   98   16   46   89 1568    1   19   20   12  230    0  140    9
    0  512]",[378  43   6  14  33 381   0   6   8   8  50   0  36   0   3 126]
wf24f,2127758404,0.5,10.0,100,"[1577  120   21   46  132 1535    2    8   27   22  213    0  144   10
    1  506]",[369  49   6  17  33 386   1   0   3   6  57   0  39   2   0 124]
wf4f,1903771434,0.1,3.0,100,"[1480  217   39   28   11 1664    2    0   50    5  207    0  142   33
    0  486]",[373  54  10   4   2 418   0   0  12   0  54   0  39   6   0 120]
wf24f,1485923093,0.1,6.5,100,"[1589  117   20   38  103 1551    2   21   36   10  216    0  100   12
    0  549]",[394  28   4  15  34 375   0  11  10   4  52   0  32  13   0 120]
wf24f,80671294,0.5,3.0,100,"[1573  125   17   49   93 1564    5   15   45   10  207    0  136   17
    2  506]",[374  44   4  19  40 363   4  13  10   6  50   0  33   7   0 125]
wf4f,1473392340,0.5,6.5,100,"[1496  210   37   21    9 1667    1    0   56    4  202    0  133   37
    0  491]",[365  60   5  11   5 415   0   0  14   0  52   0  28   2   0 135]
wf24f,1344736253,0.3,6.5,100,"[1597   97   20   50   91 1568    0   18   23    9  230    0  114    9
    1  537]",[391  29   4  17  31 383   0   6   9   8  49   0  43   3   0 119]
wf24f,597182171,0.5,3.0,100,"[1583  113    9   59   99 1554    5   19   29   16  217    0  132   15
    0  514]",[378  40   1  22  34 379   0   7   9   6  51   0  29   1   0 135]
wf4f,1903771434,0.1,6.5,100,"[1576   93    4   91   20 1656    1    0   23    9  230    0   91   11
    0  559]",[391  30   2  18   8 411   1   0   5   4  57   0  22   0   0 143]
wf24f,107435124,0.1,3.0,100,"[1581  104   25   54  113 1548    1   15   37   19  206    0  120    7
    0  534]",[389  29   9  14  31 380   1   8   8   7  51   0  32   3   0 130]
wf24f,783880980,0.1,3.0,100,"[1596   88   18   62  116 1526    1   34   22   12  228    0  143   18
    0  500]",[383  37   7  14  36 373   0  11   6   6  54   0  45   5   0 115]
wf4f,1473392340,0.5,10.0,100,"[1492  208   36   28    9 1667    1    0   56    3  203    0  139   37
    0  485]",[368  59   5   9   5 415   0   0  13   0  53   0  27   2   0 136]
wf24f,1485923093,0.1,10.0,100,"[1594  111   19   40   92 1568    0   17   35   13  214    0  123    9
    1  528]",[388  31   8  14  34 373   1  12   6   5  55   0  32   9   0 124]
wf24f,80671294,0.5,6.5,100,"[1602  102   26   34  122 1528    1   26   33   14  215    0  132   10
    3  516]",[382  40   6  13  52 361   0   7  10   6  50   0  31   5   0 129]
wf4f,1903771434,0.1,10.0,100,"[1581  125    0   58   22 1654    1    0   34    8  220    0   90   28
    0  543]",[395  35   0  11   8 411   1   0   8   1  57   0  24   5   0 136]
